ID: 2020-03-06 17:09:24.939624	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
29	5.0000	1.4800	0.6959	502599.2258
30	5.0000	1.6200	0.6881	525776.6576
31	5.0000	1.7800	0.6459	548288.9054
32	5.0000	1.8200	0.6377	571735.1761
33	5.0000	1.9000	0.6219	595556.0546
34	5.0000	2.0400	0.6266	618034.3680
35	5.0000	2.0800	0.6189	642249.9342
36	5.0000	2.0800	0.6147	665138.5429
37	5.0000	2.2200	0.6083	688451.9432
38	5.0000	2.3000	0.6004	710472.6627
39	5.0000	2.4200	0.6042	735163.4324
40	5.0000	2.5400	0.5998	759791.7497
41	5.0000	2.5800	0.5967	785256.6569
42	5.0000	2.6000	0.5941	809766.2141
43	5.0000	2.6200	0.5766	834273.8199
44	5.0000	2.7400	0.5883	859555.9545
45	5.0000	2.8000	0.5856	884220.3448
46	5.0000	2.8400	0.5638	907707.5324
47	5.0000	2.9000	0.5570	932240.8006
48	5.0000	2.9000	0.5586	956884.0432
49	5.0000	2.9200	0.5628	980574.5718
50	5.0000	2.9200	0.5668	1005826.9095
51	5.0000	3.0000	0.5651	1031117.5163
52	5.0000	3.0000	0.5709	1056107.6074
53	5.0000	3.0200	0.5741	1079538.8527
54	5.0000	3.0200	0.5817	1103626.9166
55	5.0000	3.0400	0.5788	1126465.5969
56	5.0000	3.0600	0.5852	1151321.9492
57	5.0000	3.0600	0.5709	1176959.6138
58	5.0000	3.1200	0.5623	1202637.0785
59	5.0000	3.1200	0.5671	1227760.4787
Pos: [1569.0043029316798, 888.7344779820919, -33.00115186979861, 0.8259630862277875]

=================================================================================================================
