ID: 2020-03-06 17:09:24.956524	Date: 2020-03-06 17:09:24	Runs: 10
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
30	4.0000	1.7400	0.7228	545079.6597
31	4.0000	1.8200	0.7402	567478.7264
32	4.0000	1.8600	0.7000	589455.9684
33	4.0000	1.9400	0.6806	612411.0458
34	4.0000	1.9400	0.6772	636304.5280
35	4.0000	2.0400	0.6827	659642.2691
36	4.0000	2.0400	0.6750	681711.8437
37	4.0000	2.0800	0.6657	705686.6522
38	4.0000	2.0800	0.6661	727031.3623
39	4.0000	2.1400	0.6761	749057.6534
40	4.0000	2.1400	0.6871	771309.5717
41	4.0000	2.2000	0.6880	792869.9341
42	4.0000	2.2200	0.6950	816154.2540
43	4.0000	2.3200	0.6762	836703.1624
44	4.0000	2.3800	0.6921	860860.5416
45	4.0000	2.4200	0.6825	884528.4848
46	4.0000	2.4400	0.6760	907019.6915
47	4.0000	2.4600	0.6736	931092.2611
48	4.0000	2.4600	0.6649	954842.5996
49	4.0000	2.5200	0.6497	978364.5997
50	4.0000	2.5200	0.6643	1001318.7380
51	4.0000	2.5400	0.6525	1024215.2271
52	4.0000	2.5400	0.6534	1047070.0383
53	4.0000	2.5600	0.6340	1071769.1021
54	4.0000	2.5800	0.6268	1095755.6591
55	4.0000	2.5800	0.6151	1118803.0534
56	4.0000	2.5800	0.6240	1142405.6079
57	4.0000	2.6000	0.6229	1164873.4999
58	4.0000	2.6000	0.6340	1188948.9918
59	4.0000	2.6800	0.6346	1212849.7415
Pos: [735.3683451173334, 382.71703709325385, -13.452471846018224, 0.9063861915211638]

=================================================================================================================
